date,structural_liquidity_bln,stress_label,stress_intensity
2020-05-08,2714.19,0,0.0
2020-05-09,2689.36,0,0.0
2020-05-10,2703.89,0,0.0
2020-05-11,2488.54,0,0.0
2020-05-12,2532.89,0,0.0
2020-05-13,2776.81,0,0.0
2020-05-14,2712.07,0,0.0
2020-05-15,2685.7,0,0.0
2020-05-16,2582.9,0,0.0
2020-05-17,2637.61,0,0.0
2020-05-18,2522.54,0,0.0
2020-05-19,2396.54,0,0.0
2020-05-20,2441.53,0,0.0
2020-05-21,2512.7,0,0.0
2020-05-22,2527.56,0,0.0
2020-05-23,2456.15,0,0.0
2020-05-24,2554.91,0,0.0
2020-05-25,2553.72,0,0.0
2020-05-26,2376.37,0,0.0
2020-05-27,2600.28,0,0.0
2020-05-28,2570.54,0,0.0
2020-05-29,2509.06,0,0.0
2020-05-30,2487.61,0,0.0
2020-05-31,2548.75,0,0.0
2020-06-01,2533.03,0,0.0
2020-06-02,2481.59,0,0.0
2020-06-03,2604.55,0,0.0
2020-06-04,2364.23,0,0.0
2020-06-05,2638.71,0,0.0
2020-06-06,2711.92,0,0.0
2020-06-07,2680.31,0,0.0
2020-06-08,2730.06,0,0.0
2020-06-09,2594.81,0,0.0
2020-06-10,2669.8,0,0.0
2020-06-11,2761.99,0,0.0
2020-06-12,2591.0,0,0.0
2020-06-13,2673.33,0,0.0
2020-06-14,2655.33,0,0.0
2020-06-15,2714.32,0,0.0
2020-06-16,2717.11,0,0.0
2020-06-17,2698.73,0,0.0
2020-06-18,2494.43,0,0.0
2020-06-19,2518.24,0,0.0
2020-06-20,2504.28,0,0.0
2020-06-21,2513.72,0,0.0
2020-06-22,2611.38,0,0.0
2020-06-23,2439.37,0,0.0
2020-06-24,2540.56,0,0.0
2020-06-25,2457.95,0,0.0
2020-06-26,2647.1,0,0.0
2020-06-27,2526.64,0,0.0
2020-06-28,2439.27,0,0.0
2020-06-29,2507.43,0,0.0
2020-06-30,2428.49,0,0.0
2020-07-01,2482.98,0,0.0
2020-07-02,2564.98,0,0.0
2020-07-03,2614.25,0,0.0
2020-07-04,2596.82,0,0.0
2020-07-05,2520.56,0,0.0
2020-07-06,2565.23,0,0.0
2020-07-07,2581.53,0,0.0
2020-07-08,2856.0,0,0.0
2020-07-09,2671.3,0,0.0
2020-07-10,2809.46,0,0.0
2020-07-11,2641.15,0,0.0
2020-07-12,2789.61,0,0.0
2020-07-13,2673.35,0,0.0
2020-07-14,2670.02,0,0.0
2020-07-15,2696.73,0,0.0
2020-07-16,2665.56,0,0.0
2020-07-17,2744.46,0,0.0
2020-07-18,2617.25,0,0.0
2020-07-19,2401.03,0,0.0
2020-07-20,2527.68,0,0.0
2020-07-21,2469.15,0,0.0
2020-07-22,2599.35,0,0.0
2020-07-23,2633.59,0,0.0
2020-07-24,2530.65,0,0.0
2020-07-25,2497.02,0,0.0
2020-07-26,2438.48,0,0.0
2020-07-27,2670.86,0,0.0
2020-07-28,2630.64,0,0.0
2020-07-29,2417.03,0,0.0
2020-07-30,2588.95,0,0.0
2020-07-31,2474.77,0,0.0
2020-08-01,2514.71,0,0.0
2020-08-02,2467.31,0,0.0
2020-08-03,2419.11,0,0.0
2020-08-04,2546.89,0,0.0
2020-08-05,2853.75,0,0.0
2020-08-06,2671.04,0,0.0
2020-08-07,2789.85,0,0.0
2020-08-08,2800.73,0,0.0
2020-08-09,2780.18,0,0.0
2020-08-10,2863.71,0,0.0
2020-08-11,2796.69,0,0.0
2020-08-12,2852.57,0,0.0
2020-08-13,2661.36,0,0.0
2020-08-14,2785.03,0,0.0
2020-08-15,2835.43,0,0.0
2020-08-16,2687.69,0,0.0
2020-08-17,2511.91,0,0.0
2020-08-18,2476.77,0,0.0
2020-08-19,2512.67,0,0.0
2020-08-20,2596.89,0,0.0
2020-08-21,2524.21,0,0.0
2020-08-22,2561.85,0,0.0
2020-08-23,2522.98,0,0.0
2020-08-24,2554.52,0,0.0
2020-08-25,2559.18,0,0.0
2020-08-26,2522.98,0,0.0
2020-08-27,2618.06,0,0.0
2020-08-28,2654.99,0,0.0
2020-08-29,2491.19,0,0.0
2020-08-30,2580.57,0,0.0
2020-08-31,2474.11,0,0.0
2020-09-01,2453.67,0,0.0
2020-09-02,2635.54,0,0.0
2020-09-03,2699.22,0,0.0
2020-09-04,2547.95,0,0.0
2020-09-05,2869.02,0,0.0
2020-09-06,2708.27,0,0.0
2020-09-07,2735.71,0,0.0
2020-09-08,2859.9,0,0.0
2020-09-09,2692.71,0,0.0
2020-09-10,2812.15,0,0.0
2020-09-11,2730.45,0,0.0
2020-09-12,2706.77,0,0.0
2020-09-13,2721.06,0,0.0
2020-09-14,2613.71,0,0.0
2020-09-15,2837.13,0,0.0
2020-09-16,2770.37,0,0.0
2020-09-17,2746.54,0,0.0
2020-09-18,2531.62,0,0.0
2020-09-19,2597.41,0,0.0
2020-09-20,2635.06,0,0.0
2020-09-21,2560.27,0,0.0
2020-09-22,2641.22,0,0.0
2020-09-23,2596.94,0,0.0
2020-09-24,2573.46,0,0.0
2020-09-25,2639.29,0,0.0
2020-09-26,2547.43,0,0.0
2020-09-27,2499.54,0,0.0
2020-09-28,2577.89,0,0.0
2020-09-29,2584.07,0,0.0
2020-09-30,2567.76,0,0.0
2020-10-01,2659.99,0,0.0
2020-10-02,2615.6,0,0.0
2020-10-03,2576.01,0,0.0
2020-10-04,2583.55,0,0.0
2020-10-05,2589.56,0,0.0
2020-10-06,2618.92,0,0.0
2020-10-07,2588.54,0,0.0
2020-10-08,2755.48,0,0.0
2020-10-09,2679.19,0,0.0
2020-10-10,2720.16,0,0.0
2020-10-11,2784.68,0,0.0
2020-10-12,2779.27,0,0.0
2020-10-13,2670.88,0,0.0
2020-10-14,2731.26,0,0.0
2020-10-15,2707.71,0,0.0
2020-10-16,2857.2,0,0.0
2020-10-17,2785.17,0,0.0
2020-10-18,2617.17,0,0.0
2020-10-19,2585.19,0,0.0
2020-10-20,2549.15,0,0.0
2020-10-21,2561.24,0,0.0
2020-10-22,2622.54,0,0.0
2020-10-23,2573.93,0,0.0
2020-10-24,2623.85,0,0.0
2020-10-25,2600.75,0,0.0
2020-10-26,2610.97,0,0.0
2020-10-27,2614.58,0,0.0
2020-10-28,2558.14,0,0.0
2020-10-29,2572.42,0,0.0
2020-10-30,2651.98,0,0.0
2020-10-31,2711.9,0,0.0
2020-11-01,2653.12,0,0.0
2020-11-02,2412.44,0,0.0
2020-11-03,2544.71,0,0.0
2020-11-04,2601.69,0,0.0
2020-11-05,2703.1,0,0.0
2020-11-06,2700.29,0,0.0
2020-11-07,2747.74,0,0.0
2020-11-08,2797.64,0,0.0
2020-11-09,2815.56,0,0.0
2020-11-10,2751.76,0,0.0
2020-11-11,2746.99,0,0.0
2020-11-12,2721.23,0,0.0
2020-11-13,2809.23,0,0.0
2020-11-14,2805.07,0,0.0
2020-11-15,2835.63,0,0.0
2020-11-16,2785.29,0,0.0
2020-11-17,2691.81,0,0.0
2020-11-18,2574.54,0,0.0
2020-11-19,2653.09,0,0.0
2020-11-20,2484.75,0,0.0
2020-11-21,2592.2,0,0.0
2020-11-22,2616.41,0,0.0
2020-11-23,2728.26,0,0.0
2020-11-24,2559.1,0,0.0
2020-11-25,2590.4,0,0.0
2020-11-26,2708.14,0,0.0
2020-11-27,2560.33,0,0.0
2020-11-28,2668.55,0,0.0
2020-11-29,2624.34,0,0.0
2020-11-30,2584.56,0,0.0
2020-12-01,2628.39,0,0.0
2020-12-02,2589.54,0,0.0
2020-12-03,2745.98,0,0.0
2020-12-04,2465.06,0,0.0
2020-12-05,2581.04,0,0.0
2020-12-06,2763.02,0,0.0
2020-12-07,2770.84,0,0.0
2020-12-08,2849.85,0,0.0
2020-12-09,2750.63,0,0.0
2020-12-10,2811.72,0,0.0
2020-12-11,2794.84,0,0.0
2020-12-12,2834.34,0,0.0
2020-12-13,2770.96,0,0.0
2020-12-14,2800.85,0,0.0
2020-12-15,2771.92,0,0.0
2020-12-16,2715.87,0,0.0
2020-12-17,2883.92,0,0.0
2020-12-18,2550.45,0,0.0
2020-12-19,2568.9,0,0.0
2020-12-20,2544.31,0,0.0
2020-12-21,2626.13,0,0.0
2020-12-22,2568.9,0,0.0
2020-12-23,2698.46,0,0.0
2020-12-24,2634.66,0,0.0
2020-12-25,2581.93,0,0.0
2020-12-26,2540.76,0,0.0
2020-12-27,2592.66,0,0.0
2020-12-28,2633.61,0,0.0
2020-12-29,2596.78,0,0.0
2020-12-30,2590.58,0,0.0
2020-12-31,2533.31,0,0.0
2021-01-01,2745.38,0,0.0
2021-01-02,2586.44,0,0.0
2021-01-03,2510.09,0,0.0
2021-01-04,2529.47,0,0.0
2021-01-05,2576.89,0,0.0
2021-01-06,2725.58,0,0.0
2021-01-07,2587.99,0,0.0
2021-01-08,2754.6,0,0.0
2021-01-09,2833.76,0,0.0
2021-01-10,2838.39,0,0.0
2021-01-11,2821.46,0,0.0
2021-01-12,2791.48,0,0.0
2021-01-13,2706.58,0,0.0
2021-01-14,2729.41,0,0.0
2021-01-15,2674.67,0,0.0
2021-01-16,2763.37,0,0.0
2021-01-17,2750.18,0,0.0
2021-01-18,2563.27,0,0.0
2021-01-19,2615.61,0,0.0
2021-01-20,2554.57,0,0.0
2021-01-21,2574.98,0,0.0
2021-01-22,2565.32,0,0.0
2021-01-23,2594.67,0,0.0
2021-01-24,2620.25,0,0.0
2021-01-25,2508.96,0,0.0
2021-01-26,2625.61,0,0.0
2021-01-27,2613.11,0,0.0
2021-01-28,2622.94,0,0.0
2021-01-29,2604.17,0,0.0
2021-01-30,2618.78,0,0.0
2021-01-31,2568.03,0,0.0
2021-02-01,2623.63,0,0.0
2021-02-02,2668.97,0,0.0
2021-02-03,2562.13,0,0.0
2021-02-04,2564.23,0,0.0
2021-02-05,2814.8,0,0.0
2021-02-06,2737.55,0,0.0
2021-02-07,2726.54,0,0.0
2021-02-08,2800.46,0,0.0
2021-02-09,2744.76,0,0.0
2021-02-10,2851.87,0,0.0
2021-02-11,2741.86,0,0.0
2021-02-12,2718.63,0,0.0
2021-02-13,2771.26,0,0.0
2021-02-14,2799.57,0,0.0
2021-02-15,2791.77,0,0.0
2021-02-16,2805.67,0,0.0
2021-02-17,2734.36,0,0.0
2021-02-18,2663.8,0,0.0
2021-02-19,2482.06,0,0.0
2021-02-20,2538.57,0,0.0
2021-02-21,2591.47,0,0.0
2021-02-22,2543.32,0,0.0
2021-02-23,2568.15,0,0.0
2021-02-24,2524.12,0,0.0
2021-02-25,2574.03,0,0.0
2021-02-26,2617.29,0,0.0
2021-02-27,2552.01,0,0.0
2021-02-28,2529.31,0,0.0
2021-03-01,2556.1,0,0.0
2021-03-02,2657.42,0,0.0
2021-03-03,2656.49,0,0.0
2021-03-04,2553.8,0,0.0
2021-03-05,2617.51,0,0.0
2021-03-06,2582.87,0,0.0
2021-03-07,2667.11,0,0.0
2021-03-08,2775.68,0,0.0
2021-03-09,2749.71,0,0.0
2021-03-10,2866.37,0,0.0
2021-03-11,2701.9,0,0.0
2021-03-12,2782.25,0,0.0
2021-03-13,2849.86,0,0.0
2021-03-14,2803.91,0,0.0
2021-03-15,2710.57,0,0.0
2021-03-16,2706.62,0,0.0
2021-03-17,2667.69,0,0.0
2021-03-18,2675.16,0,0.0
2021-03-19,2504.66,0,0.0
2021-03-20,2624.19,0,0.0
2021-03-21,2484.61,0,0.0
2021-03-22,2743.06,0,0.0
2021-03-23,2488.41,0,0.0
2021-03-24,2578.62,0,0.0
2021-03-25,2654.13,0,0.0
2021-03-26,2529.14,0,0.0
2021-03-27,2610.98,0,0.0
2021-03-28,2555.49,0,0.0
2021-03-29,2598.52,0,0.0
2021-03-30,2643.02,0,0.0
2021-03-31,2544.39,0,0.0
2021-04-01,2669.0,0,0.0
2021-04-02,2594.07,0,0.0
2021-04-03,2697.26,0,0.0
2021-04-04,2515.99,0,0.0
2021-04-05,2527.77,0,0.0
2021-04-06,2553.85,0,0.0
2021-04-07,2489.56,0,0.0
2021-04-08,2808.0,0,0.0
2021-04-09,2742.31,0,0.0
2021-04-10,2672.17,0,0.0
2021-04-11,2692.6,0,0.0
2021-04-12,2688.95,0,0.0
2021-04-13,2804.94,0,0.0
2021-04-14,2774.03,0,0.0
2021-04-15,2735.09,0,0.0
2021-04-16,2719.36,0,0.0
2021-04-17,2726.98,0,0.0
2021-04-18,2677.66,0,0.0
2021-04-19,2546.06,0,0.0
2021-04-20,2616.39,0,0.0
2021-04-21,2538.61,0,0.0
2021-04-22,2668.75,0,0.0
2021-04-23,2479.51,0,0.0
2021-04-24,2610.57,0,0.0
2021-04-25,2508.11,0,0.0
2021-04-26,2700.69,0,0.0
2021-04-27,2601.5,0,0.0
2021-04-28,2444.77,0,0.0
2021-04-29,2494.31,0,0.0
2021-04-30,2598.73,0,0.0
2021-05-01,2596.28,0,0.0
2021-05-02,2590.75,0,0.0
2021-05-03,2562.35,0,0.0
2021-05-04,2530.76,0,0.0
2021-05-05,2621.45,0,0.0
2021-05-06,2673.95,0,0.0
2021-05-07,2732.9,0,0.0
2021-05-08,2688.42,0,0.0
2021-05-09,2682.53,0,0.0
2021-05-10,2697.49,0,0.0
2021-05-11,2678.82,0,0.0
2021-05-12,2761.63,0,0.0
2021-05-13,2629.24,0,0.0
2021-05-14,2752.48,0,0.0
2021-05-15,2682.51,0,0.0
2021-05-16,2724.99,0,0.0
2021-05-17,2711.43,0,0.0
2021-05-18,2509.09,0,0.0
2021-05-19,2619.66,0,0.0
2021-05-20,2515.95,0,0.0
2021-05-21,2585.04,0,0.0
2021-05-22,2585.13,0,0.0
2021-05-23,2520.09,0,0.0
2021-05-24,2455.29,0,0.0
2021-05-25,2478.95,0,0.0
2021-05-26,2618.65,0,0.0
2021-05-27,2566.77,0,0.0
2021-05-28,2543.01,0,0.0
2021-05-29,2496.35,0,0.0
2021-05-30,2645.0,0,0.0
2021-05-31,2475.22,0,0.0
2021-06-01,2539.94,0,0.0
2021-06-02,2562.69,0,0.0
2021-06-03,2444.41,0,0.0
2021-06-04,2479.18,0,0.0
2021-06-05,2677.94,0,0.0
2021-06-06,2762.9,0,0.0
2021-06-07,2677.61,0,0.0
2021-06-08,2611.91,0,0.0
2021-06-09,2604.85,0,0.0
2021-06-10,2653.78,0,0.0
2021-06-11,2605.96,0,0.0
2021-06-12,2751.95,0,0.0
2021-06-13,2753.68,0,0.0
2021-06-14,2700.8,0,0.0
2021-06-15,2682.4,0,0.0
2021-06-16,2746.88,0,0.0
2021-06-17,2743.35,0,0.0
2021-06-18,2452.86,0,0.0
2021-06-19,2461.0,0,0.0
2021-06-20,2561.23,0,0.0
2021-06-21,2532.04,0,0.0
2021-06-22,2553.14,0,0.0
2021-06-23,2454.64,0,0.0
2021-06-24,2463.03,0,0.0
2021-06-25,2541.18,0,0.0
2021-06-26,2465.83,0,0.0
2021-06-27,2410.5,0,0.0
2021-06-28,2465.08,0,0.0
2021-06-29,2494.22,0,0.0
2021-06-30,2617.26,0,0.0
2021-07-01,2451.3,0,0.0
2021-07-02,2500.91,0,0.0
2021-07-03,2636.83,0,0.0
2021-07-04,2432.08,0,0.0
2021-07-05,2545.19,0,0.0
2021-07-06,2455.16,0,0.0
2021-07-07,2526.59,0,0.0
2021-07-08,2831.33,0,0.0
2021-07-09,2730.13,0,0.0
2021-07-10,2687.65,0,0.0
2021-07-11,2615.06,0,0.0
2021-07-12,2664.57,0,0.0
2021-07-13,2638.32,0,0.0
2021-07-14,2579.87,0,0.0
2021-07-15,2534.86,0,0.0
2021-07-16,2618.35,0,0.0
2021-07-17,2669.36,0,0.0
2021-07-18,2563.25,0,0.0
2021-07-19,2441.59,0,0.0
2021-07-20,2501.1,0,0.0
2021-07-21,2377.15,0,0.0
2021-07-22,2434.77,0,0.0
2021-07-23,2326.79,0,0.0
2021-07-24,2630.15,0,0.0
2021-07-25,2496.87,0,0.0
2021-07-26,2493.88,0,0.0
2021-07-27,2516.92,0,0.0
2021-07-28,2645.79,0,0.0
2021-07-29,2451.95,0,0.0
2021-07-30,2415.55,0,0.0
2021-07-31,2608.37,0,0.0
2021-08-01,2397.4,0,0.0
2021-08-02,2560.84,0,0.0
2021-08-03,2470.72,0,0.0
2021-08-04,2502.73,0,0.0
2021-08-05,2560.22,0,0.0
2021-08-06,2821.23,0,0.0
2021-08-07,2626.85,0,0.0
2021-08-08,2605.15,0,0.0
2021-08-09,2685.42,0,0.0
2021-08-10,2606.89,0,0.0
2021-08-11,2675.44,0,0.0
2021-08-12,2564.92,0,0.0
2021-08-13,2655.38,0,0.0
2021-08-14,2605.75,0,0.0
2021-08-15,2593.07,0,0.0
2021-08-16,2581.83,0,0.0
2021-08-17,2699.62,0,0.0
2021-08-18,2438.29,0,0.0
2021-08-19,2448.14,0,0.0
2021-08-20,2486.88,0,0.0
2021-08-21,2532.25,0,0.0
2021-08-22,2397.15,0,0.0
2021-08-23,2470.53,0,0.0
2021-08-24,2396.08,0,0.0
2021-08-25,2440.67,0,0.0
2021-08-26,2522.47,0,0.0
2021-08-27,2299.76,0,0.0
2021-08-28,2391.29,0,0.0
2021-08-29,2435.25,0,0.0
2021-08-30,2474.04,0,0.0
2021-08-31,2527.6,0,0.0
2021-09-01,2337.0,0,0.0
2021-09-02,2538.34,0,0.0
2021-09-03,2479.2,0,0.0
2021-09-04,2428.72,0,0.0
2021-09-05,2527.88,0,0.0
2021-09-06,2585.17,0,0.0
2021-09-07,2688.02,0,0.0
2021-09-08,2622.11,0,0.0
2021-09-09,2607.64,0,0.0
2021-09-10,2555.25,0,0.0
2021-09-11,2665.16,0,0.0
2021-09-12,2606.68,0,0.0
2021-09-13,2600.03,0,0.0
2021-09-14,2608.23,0,0.0
2021-09-15,2571.48,0,0.0
2021-09-16,2559.43,0,0.0
2021-09-17,2512.66,0,0.0
2021-09-18,2390.16,0,0.0
2021-09-19,2312.42,0,0.0
2021-09-20,2460.0,0,0.0
2021-09-21,2384.04,0,0.0
2021-09-22,2400.93,0,0.0
2021-09-23,2423.02,0,0.0
2021-09-24,2372.29,0,0.0
2021-09-25,2347.06,0,0.0
2021-09-26,2436.85,0,0.0
2021-09-27,2544.22,0,0.0
2021-09-28,2479.59,0,0.0
2021-09-29,2502.62,0,0.0
2021-09-30,2334.04,0,0.0
2021-10-01,2404.99,0,0.0
2021-10-02,2403.56,0,0.0
2021-10-03,2508.28,0,0.0
2021-10-04,2474.03,0,0.0
2021-10-05,2402.77,0,0.0
2021-10-06,2263.69,0,0.0
2021-10-07,2336.11,0,0.0
2021-10-08,2631.58,0,0.0
2021-10-09,2568.59,0,0.0
2021-10-10,2581.28,0,0.0
2021-10-11,2627.33,0,0.0
2021-10-12,2660.01,0,0.0
2021-10-13,2534.83,0,0.0
2021-10-14,2622.91,0,0.0
2021-10-15,2688.2,0,0.0
2021-10-16,2675.28,0,0.0
2021-10-17,2546.96,0,0.0
2021-10-18,2419.64,0,0.0
2021-10-19,2448.28,0,0.0
2021-10-20,2399.79,0,0.0
2021-10-21,2381.29,0,0.0
2021-10-22,2284.02,0,0.0
2021-10-23,2339.28,0,0.0
2021-10-24,2349.32,0,0.0
2021-10-25,2311.54,0,0.0
2021-10-26,2399.66,0,0.0
2021-10-27,2447.88,0,0.0
2021-10-28,2363.32,0,0.0
2021-10-29,2246.34,0,0.0
2021-10-30,2380.9,0,0.0
2021-10-31,2405.42,0,0.0
2021-11-01,2400.04,0,0.0
2021-11-02,2338.77,0,0.0
2021-11-03,2306.33,0,0.0
2021-11-04,2441.29,0,0.0
2021-11-05,2585.56,0,0.0
2021-11-06,2517.44,0,0.0
2021-11-07,2463.16,0,0.0
2021-11-08,2574.23,0,0.0
2021-11-09,2500.45,0,0.0
2021-11-10,2582.68,0,0.0
2021-11-11,2567.09,0,0.0
2021-11-12,2690.86,0,0.0
2021-11-13,2549.82,0,0.0
2021-11-14,2683.96,0,0.0
2021-11-15,2558.26,0,0.0001
2021-11-16,2508.61,0,0.0001
2021-11-17,2482.38,0,0.0001
2021-11-18,2313.0,0,0.0001
2021-11-19,2396.92,0,0.0001
2021-11-20,2376.44,0,0.0001
2021-11-21,2247.56,0,0.0002
2021-11-22,2432.39,0,0.0002
2021-11-23,2461.09,0,0.0002
2021-11-24,2243.93,0,0.0003
2021-11-25,2428.88,0,0.0003
2021-11-26,2471.5,0,0.0004
2021-11-27,2244.34,0,0.0005
2021-11-28,2329.69,0,0.0005
2021-11-29,2303.81,0,0.0006
2021-11-30,2421.29,0,0.0007
2021-12-01,2329.97,0,0.0009
2021-12-02,2326.29,0,0.001
2021-12-03,2382.12,0,0.0012
2021-12-04,2454.99,0,0.0014
2021-12-05,2348.46,0,0.0016
2021-12-06,2500.68,0,0.0019
2021-12-07,2511.58,0,0.0022
2021-12-08,2571.58,0,0.0026
2021-12-09,2440.96,0,0.003
2021-12-10,2525.07,0,0.0034
2021-12-11,2463.77,0,0.0039
2021-12-12,2445.04,0,0.0045
2021-12-13,2395.27,0,0.0052
2021-12-14,2486.56,0,0.006
2021-12-15,2588.41,0,0.0069
2021-12-16,2387.52,0,0.0079
2021-12-17,2549.75,0,0.009
2021-12-18,2290.21,0,0.0102
2021-12-19,2261.02,0,0.0116
2021-12-20,2350.09,0,0.0132
2021-12-21,2410.34,0,0.015
2021-12-22,2419.75,0,0.017
2021-12-23,2337.83,0,0.0192
2021-12-24,2311.6,0,0.0217
2021-12-25,2338.13,0,0.0244
2021-12-26,2469.92,0,0.0274
2021-12-27,2285.83,0,0.0308
2021-12-28,2374.22,0,0.0345
2021-12-29,2257.19,0,0.0386
2021-12-30,2236.56,0,0.0431
2021-12-31,2399.98,0,0.048
2022-01-01,2279.17,0,0.0534
2022-01-02,2287.11,0,0.0593
2022-01-03,2301.07,0,0.0658
2022-01-04,2199.96,0,0.0728
2022-01-05,2221.38,0,0.0804
2022-01-06,2199.4,0,0.0887
2022-01-07,2253.35,0,0.0977
2022-01-08,2425.53,0,0.1074
2022-01-09,2351.89,0,0.1179
2022-01-10,2511.21,0,0.1291
2022-01-11,2365.31,0,0.1412
2022-01-12,2360.65,0,0.1541
2022-01-13,2427.33,0,0.1679
2022-01-14,2268.28,0,0.1827
2022-01-15,2275.55,0,0.1984
2022-01-16,2311.3,0,0.2151
2022-01-17,2179.21,0,0.2328
2022-01-18,2061.11,0,0.2515
2022-01-19,2190.3,0,0.2712
2022-01-20,2155.34,0,0.292
2022-01-21,2073.25,0,0.3138
2022-01-22,2069.3,0,0.3366
2022-01-23,2000.99,0,0.3605
2022-01-24,1916.4,0,0.3854
2022-01-25,2025.85,0,0.4114
2022-01-26,1830.99,0,0.4383
2022-01-27,1928.36,1,0.4661
2022-01-28,1804.2,1,0.4949
2022-01-29,1779.18,1,0.5246
2022-01-30,1813.67,1,0.555
2022-01-31,1880.46,1,0.5862
2022-02-01,1810.06,1,0.6181
2022-02-02,1707.6,1,0.6506
2022-02-03,1657.56,1,0.6836
2022-02-04,1671.75,1,0.717
2022-02-05,1856.87,1,0.7507
2022-02-06,1620.67,1,0.7847
2022-02-07,1693.71,1,0.8188
2022-02-08,1600.42,1,0.8529
2022-02-09,1621.6,1,0.8869
2022-02-10,1521.27,1,0.9206
2022-02-11,1453.22,1,0.954
2022-02-12,1452.93,1,0.9868
2022-02-13,1471.38,1,1.019
2022-02-14,1514.9,1,1.0505
2022-02-15,1394.15,1,1.081
2022-02-16,1362.06,1,1.1105
2022-02-17,1416.45,1,1.1388
2022-02-18,1203.01,1,1.1658
2022-02-19,1270.02,1,1.1914
2022-02-20,1196.61,1,1.2154
2022-02-21,1047.24,1,1.2378
2022-02-22,1050.09,1,1.2583
2022-02-23,1123.74,1,1.277
2022-02-24,1001.02,1,1.2938
2022-02-25,1022.94,1,1.3085
2022-02-26,920.24,1,1.321
2022-02-27,935.98,1,1.3314
2022-02-28,1094.4,1,1.3395
2022-03-01,1017.21,1,1.3453
2022-03-02,961.47,1,1.3488
2022-03-03,968.84,1,1.35
2022-03-04,1112.55,1,1.3488
2022-03-05,961.05,1,1.3453
2022-03-06,1039.41,1,1.3395
2022-03-07,1072.36,1,1.3314
2022-03-08,1298.85,1,1.321
2022-03-09,1160.91,1,1.3085
2022-03-10,1138.59,1,1.2938
2022-03-11,1173.1,1,1.277
2022-03-12,1309.52,1,1.2583
2022-03-13,1410.42,1,1.2378
2022-03-14,1351.36,1,1.2154
2022-03-15,1280.94,1,1.1914
2022-03-16,1424.72,1,1.1658
2022-03-17,1342.08,1,1.1388
2022-03-18,1164.82,1,1.1105
2022-03-19,1224.77,1,1.081
2022-03-20,1236.96,1,1.0505
2022-03-21,1258.4,1,1.019
2022-03-22,1413.47,1,0.9868
2022-03-23,1331.17,1,0.954
2022-03-24,1292.65,1,0.9206
2022-03-25,1465.4,1,0.8869
2022-03-26,1397.0,1,0.8529
2022-03-27,1430.94,1,0.8188
2022-03-28,1568.33,1,0.7847
2022-03-29,1507.34,1,0.7507
2022-03-30,1556.6,1,0.717
2022-03-31,1620.0,1,0.6836
2022-04-01,1629.48,1,0.6506
2022-04-02,1650.53,1,0.6181
2022-04-03,1555.91,1,0.5862
2022-04-04,1726.09,1,0.555
2022-04-05,1870.63,1,0.5246
2022-04-06,1834.34,1,0.4949
2022-04-07,1795.85,1,0.4661
2022-04-08,2056.8,0,0.4383
2022-04-09,2092.1,0,0.4114
2022-04-10,2020.74,0,0.3854
2022-04-11,2180.39,0,0.3605
2022-04-12,2131.51,0,0.3366
2022-04-13,2121.86,0,0.3138
2022-04-14,2265.8,0,0.292
2022-04-15,2047.25,0,0.2712
2022-04-16,2123.56,0,0.2515
2022-04-17,2259.01,0,0.2328
2022-04-18,2097.48,0,0.2151
2022-04-19,2176.12,0,0.1984
2022-04-20,1936.93,0,0.1827
2022-04-21,2152.98,0,0.1679
2022-04-22,2028.93,0,0.1541
2022-04-23,2148.99,0,0.1412
2022-04-24,2128.59,0,0.1291
2022-04-25,2198.35,0,0.1179
2022-04-26,2137.34,0,0.1074
2022-04-27,2227.17,0,0.0977
2022-04-28,2115.77,0,0.0887
2022-04-29,2171.79,0,0.0804
2022-04-30,2196.5,0,0.0728
2022-05-01,2299.26,0,0.0658
2022-05-02,2250.18,0,0.0593
2022-05-03,2214.58,0,0.0534
2022-05-04,2247.67,0,0.048
2022-05-05,2281.02,0,0.0431
2022-05-06,2418.68,0,0.0386
2022-05-07,2331.24,0,0.0345
2022-05-08,2441.91,0,0.0308
2022-05-09,2402.08,0,0.0274
2022-05-10,2383.53,0,0.0244
2022-05-11,2357.71,0,0.0217
2022-05-12,2448.43,0,0.0192
2022-05-13,2445.85,0,0.017
2022-05-14,2352.03,0,0.015
2022-05-15,2343.63,0,0.0132
2022-05-16,2539.7,0,0.0116
2022-05-17,2473.73,0,0.0102
2022-05-18,2244.34,0,0.009
2022-05-19,2278.89,0,0.0079
2022-05-20,2209.75,0,0.0069
2022-05-21,2229.51,0,0.006
2022-05-22,2242.58,0,0.0052
2022-05-23,2304.26,0,0.0045
2022-05-24,2150.03,0,0.0039
2022-05-25,2175.83,0,0.0034
2022-05-26,2162.74,0,0.003
2022-05-27,2297.95,0,0.0026
2022-05-28,2236.04,0,0.0022
2022-05-29,2183.1,0,0.0019
2022-05-30,2228.3,0,0.0016
2022-05-31,2201.64,0,0.0014
2022-06-01,2149.45,0,0.0012
2022-06-02,2324.58,0,0.001
2022-06-03,2232.89,0,0.0009
2022-06-04,2325.96,0,0.0007
2022-06-05,2328.28,0,0.0006
2022-06-06,2455.14,0,0.0005
2022-06-07,2328.5,0,0.0005
2022-06-08,2581.11,0,0.0004
2022-06-09,2309.64,0,0.0003
2022-06-10,2538.68,0,0.0003
2022-06-11,2420.54,0,0.0002
2022-06-12,2409.84,0,0.0002
